Positionarray,Intensity,Time,Bleachtimepoint
,702.591,,
,771.908,,
,834.189,,
,750.385,,
,667.445,,
,702.091,,
,713.626,,
,724.038,,
,654.459,,
,708.173,,
,682.506,,
,697.264,,
,731.038,,
,671.081,,
,652.882,,
,674.217,,
,544.509,,
,543.958,,
,585.230,,
,584.360,,
,468.659,,
,597.406,,
,617.110,,
,553.813,,
,442.985,,
,570.472,,
,496.040,,
,521.738,,
,580.298,,
,626.514,,
,702.327,,
,712.367,,
,546.543,,
,577.982,,
,633.771,,
,609.261,,
,437.897,,
,532.141,,
,513.109,,
,527.952,,
,418.163,,
,435.444,,
,383.879,,
,375.966,,
,339.081,,
,408.770,,
,465.611,,
,440.176,,
,464.146,,
,386.250,,
,480.662,,
,673.745,,
,862.870,,
,860.983,,
,931.846,,
,1000.694,,
,842.116,,
,963.054,,
,924.336,,
,905.656,,
,744.481,,
,824.302,,
,803.394,,
,712.145,,
,610.112,,
,567.404,,
,581.795,,
,530.917,,
,563.388,,
,549.154,,
,612.979,,
,609.691,,
,459.766,,
,312.937,,
,456.880,,
,393.219,,
,407.739,,
,435.230,,
,442.109,,
,407.519,,
,340.161,,
,332.653,,
,346.469,,
,301.668,,
,301.533,,
,245.677,,
,264.502,,
,297.223,,
,272.043,,
,283.021,,
,335.601,,
,362.832,,
,268.161,,
,291.421,,
,341.117,,
,275.836,,
,286.491,,
,258.204,,
,298.823,,
,310.166,,
,284.327,,
,216.703,,
,226.174,,
,257.621,,
,158.705,,
,207.793,,
,217.728,,
,155.212,,
,197.613,,
,213.014,,
,325.557,,
,276.977,,
,244.397,,
,276.445,,
,278.453,,
,249.892,,
,167.923,,
,265.660,,
,230.535,,
,206.331,,
,247.240,,
,227.146,,
,227.691,,
,198.559,,
,260.245,,
,241.959,,
,246.340,,
,222.027,,
,239.503,,
,184.606,,
,253.333,,
,211.548,,
,196.755,,
,228.303,,
,163.323,,
,157.664,,
,148.176,,
,162.990,,
,158.143,,
,148.012,,
,210.102,,
,162.862,,
,116.560,,
,112.345,,
,145.792,,
,99.662,,
,98.988,,
,111.672,,
,97.465,,
,95.463,,
,92.751,,
,126.036,,
,154.438,,
,97.218,,
,83.368,,
,138.361,,
,93.194,,
,169.299,,
,146.482,,
,184.222,,
,175.919,,
,139.374,,
,73.831,,
,98.375,,
,129.703,,
,95.647,,
,100.354,,
,113.305,,
,109.931,,
,91.204,,
,91.238,,
,75.822,,
,51.641,,
,66.013,,
,50.830,,
,87.637,,
,72.298,,
,45.964,,
,50.673,,
,61.338,,
,81.450,,
,126.138,,
,74.697,,
,64.819,,
,76.734,,
,46.415,,
,30.103,,
,39.422,,
,64.477,,
,69.995,,
,81.245,,
,79.580,,
,89.253,,
,87.896,,
,57.330,,
,51.422,,
,76.474,,
,53.792,,
,75.429,,
,104.573,,
,63.512,,
,32.991,,
,50.418,,
,66.782,,
,38.623,,
,50.849,,
,29.348,,
,97.343,,
,55.521,,
,57.605,,
,42.358,,
,67.875,,
,55.926,,
,61.556,,
,47.381,,
,51.110,,
,53.185,,
,38.283,,
,26.672,,
,71.042,,
,63.015,,
,42.329,,
,55.962,,
,45.149,,
,37.429,,
,46.697,,
,65.683,,
,55.187,,
,18.524,,
,57.345,,
,47.277,,
,33.308,,
,42.599,,
,59.176,,
,78.698,,
,76.595,,
,38.108,,
,49.806,,
,84.536,,
,29.475,,
,63.703,,
,41.810,,
,68.829,,
,62.930,,
,53.585,,
,29.333,,
,47.832,,
,37.350,,
,44.931,,
,49.276,,
,39.240,,
,48.856,,
,105.970,,
,27.756,,
,20.401,,
,17.553,,
,24.899,,
,74.906,,
,53.709,,
,29.494,,
,44.024,,
,56.711,,
,33.649,,
,82.983,,
,45.137,,
,49.567,,
,90.072,,
,54.003,,
,119.670,,
,97.587,,
,64.150,,
,40.088,,
,14.020,,
,39.528,,
,12.655,,
,77.585,,
,51.117,,
,50.062,,
,641.062,,
,793.898,,
,760.644,,
,686.014,,
,888.978,,
,949.350,,
,941.461,,
,881.985,,
,1065.360,,
,947.545,,
,923.548,,
,987.323,,
,833.900,,
,819.305,,
,722.838,,
,703.071,,
,558.041,,
,709.824,,
,708.080,,
,861.926,,
,816.275,,
,911.724,,
,862.404,,
,784.527,,
,745.216,,
,735.935,,
,759.783,,
,815.363,,
,818.014,,
,757.923,,
,654.597,,
,833.425,,
,910.756,,
,771.089,,
,651.755,,
,677.489,,
,698.156,,
,966.065,,
,1017.076,,
,1148.000,,
,1804.272,,
,1896.859,,
,1675.844,,
,1630.041,,
,1502.824,,
,1424.702,,
,1398.753,,
,1227.809,,
,1113.258,,
,987.719,,
,1063.699,,
,995.718,,
,932.508,,
,928.064,,
,887.238,,
,860.857,,
,969.710,,
,957.427,,
,906.003,,
,851.442,,
,933.970,,
,778.558,,
,772.170,,
,692.055,,
,827.941,,
,820.538,,
,739.612,,
,674.560,,
,793.263,,
,742.744,,
,704.362,,
,831.502,,
,855.883,,
,809.019,,
,777.755,,
,684.744,,
,681.846,,
,746.814,,
,701.367,,
,633.968,,
,559.322,,
,559.551,,
,658.937,,
,742.920,,
,756.266,,
,749.898,,
,608.325,,
,724.848,,
,737.674,,
,709.462,,
,671.056,,
,557.475,,
,586.943,,
,497.850,,
,614.955,,
,510.762,,
,483.943,,
,463.598,,
,473.620,,
,443.091,,
,484.195,,
,460.581,,
,423.671,,
,430.964,,
,513.638,,
,602.666,,
,598.638,,
,578.843,,
,851.282,,
,686.061,,
,704.399,,
,696.698,,
,713.174,,
,681.637,,
,615.682,,
,494.223,,
,489.433,,
,506.009,,
,513.817,,
,427.352,,
,352.242,,
,388.661,,
,422.619,,
,327.584,,
,325.616,,
,391.546,,
,454.733,,
,503.105,,
,620.639,,
,717.076,,
,773.450,,
,981.030,,
,988.763,,
,928.312,,
,1118.815,,
,973.189,,
,898.514,,
,828.233,,
,787.567,,
,728.343,,
,595.139,,
,604.745,,
,595.878,,
,448.691,,
,424.034,,
,543.417,,
,595.688,,
,516.984,,
,578.630,,
,453.509,,
,467.776,,
,437.331,,
,319.314,,
,376.964,,
,265.711,,
,323.531,,
,315.345,,
,389.162,,
,377.930,,
,345.857,,
,337.816,,
,259.405,,
,257.220,,
,264.332,,
,292.561,,
,306.695,,
,342.102,,
,350.582,,
,254.913,,
,300.690,,
,346.989,,
,318.883,,
,300.877,,
,246.729,,
,298.728,,
,284.168,,
,258.288,,
,205.734,,
,157.188,,
,233.945,,
,235.761,,
,176.555,,
,189.135,,
,223.479,,
,264.641,,
,215.752,,
,246.775,,
,250.062,,
,202.369,,
,284.875,,
,298.293,,
,229.389,,
,218.508,,
,222.857,,
,304.091,,
,284.111,,
,312.632,,
,296.122,,
,262.139,,
,289.994,,
,215.789,,
,312.583,,
,276.162,,
,225.628,,
,336.496,,
,248.983,,
,180.732,,
,128.092,,
,212.830,,
,213.751,,
,205.916,,
,153.580,,
,198.136,,
,176.443,,
,219.994,,
,159.092,,
,121.480,,
,142.215,,
,165.857,,
,159.310,,
,137.628,,
,117.913,,
,90.163,,
,92.198,,
,140.679,,
,122.069,,
,191.446,,
,97.495,,
,87.365,,
,82.422,,
,117.885,,
,102.989,,
,151.134,,
,161.905,,
,145.421,,
,221.385,,
,203.218,,
,162.783,,
,97.674,,
,110.768,,
,172.918,,
,159.678,,
,151.266,,
,115.953,,
,126.470,,
,169.675,,
,141.051,,
,104.917,,
,85.210,,
,131.753,,
,76.710,,
,51.494,,
,76.367,,
,109.726,,
,85.280,,
,99.732,,
,125.378,,
,79.482,,
,66.732,,
,82.562,,
,81.016,,
,85.919,,
,68.118,,
,74.963,,
,49.567,,
,51.545,,
,42.849,,
,37.970,,
,52.386,,
,69.695,,
,90.279,,
,45.192,,
,81.049,,
,106.512,,
,52.556,,
,72.610,,
,42.483,,
,70.537,,
,80.978,,
,60.790,,
,85.511,,
,56.992,,
,87.674,,
,60.358,,
,51.822,,
,81.806,,
,58.432,,
,54.959,,
,76.209,,
,56.639,,
,19.653,,
,58.861,,
,34.121,,
,44.586,,
,78.198,,
,75.234,,
,71.921,,
,71.899,,
,71.568,,
,50.384,,
,43.306,,
,67.111,,
,73.229,,
,67.357,,
,48.486,,
,42.663,,
,50.088,,
,14.352,,
,57.032,,
,80.762,,
,79.784,,
,64.913,,
,84.357,,
,63.969,,
,33.118,,
,19.408,,
,45.412,,
,56.401,,
,46.205,,
,66.149,,
,93.670,,
,38.562,,
,32.983,,
,54.762,,
,49.423,,
,36.815,,
,50.451,,
,57.800,,
,48.415,,
,35.174,,
,44.380,,
,60.598,,
,46.185,,
,55.566,,
,35.323,,
,32.056,,
,29.526,,
,43.586,,
,30.140,,
,46.431,,
,73.743,,
,61.657,,
,86.174,,
,57.177,,
,65.557,,
,53.555,,
,29.623,,
,39.707,,
,55.899,,
,38.156,,
,46.888,,
,37.581,,
,32.684,,
,72.451,,
,61.601,,
,558.533,,
,656.018,,
,695.625,,
,840.122,,
,814.882,,
,832.384,,
,958.573,,
,1053.006,,
,998.149,,
,899.121,,
,869.223,,
,776.609,,
,619.386,,
,589.288,,
,621.104,,
,735.344,,
,748.950,,
,598.720,,
,655.025,,
,673.111,,
,759.991,,
,748.063,,
,804.385,,
,818.653,,
,768.353,,
,831.082,,
,942.583,,
,909.394,,
,812.503,,
,899.292,,
,833.476,,
,821.566,,
,936.646,,
,805.900,,
,758.536,,
,645.075,,
,709.063,,
,692.300,,
,974.529,,
,1096.602,,
,1584.313,,
,1704.982,,
,1853.197,,
,1644.209,,
,1525.437,,
,1509.332,,
,1416.428,,
,1352.886,,
,1269.568,,
,1061.637,,
,989.752,,
,985.915,,
,876.688,,
,883.012,,
,823.669,,
,890.669,,
,951.624,,
,838.788,,
,763.188,,
,710.254,,
,713.757,,
,639.912,,
,720.502,,
,688.923,,
,650.353,,
,676.578,,
,552.017,,
,650.819,,
,664.551,,
,632.297,,
,699.000,,
,686.958,,
,723.827,,
,554.580,,
,647.888,,
,726.950,,
,972.185,,
,913.209,,
,798.570,,
,739.695,,
,584.693,,
,600.737,,
,570.293,,
,658.176,,
,689.981,,
,632.949,,
,685.356,,
,659.091,,
,672.428,,
,686.454,,
,638.420,,
,579.489,,
,561.560,,
,591.262,,
,591.368,,
,503.368,,
,414.091,,
,506.589,,
,499.369,,
,567.373,,
,549.959,,
,502.223,,
,498.899,,
,485.871,,
,516.486,,
,568.578,,
,614.752,,
,594.895,,
,619.298,,
,649.113,,
,631.915,,
,567.171,,
,555.540,,
,507.644,,
,528.846,,
,541.268,,
,452.134,,
,339.439,,
,385.064,,
,356.307,,
,399.187,,
,420.234,,
,467.220,,
,435.592,,
,483.745,,
,360.102,,
,428.995,,
,474.451,,
,437.473,,
,577.677,,
,907.517,,
,796.792,,
,888.536,,
,1051.530,,
,1053.621,,
,892.071,,
,929.713,,
,761.121,,
,883.424,,
,724.896,,
,708.120,,
,750.010,,
,689.043,,
,552.775,,
,577.863,,
,590.676,,
,464.190,,
,488.005,,
,484.693,,
,429.444,,
,423.281,,
,460.001,,
,330.728,,
,429.127,,
,325.615,,
,374.265,,
,348.600,,
,292.538,,
,329.850,,
,309.510,,
,334.008,,
,282.312,,
,263.284,,
,259.203,,
,298.947,,
,355.560,,
,337.261,,
,272.999,,
,318.571,,
,280.193,,
,235.977,,
,268.214,,
,222.471,,
,289.234,,
,299.920,,
,337.354,,
,327.678,,
,254.801,,
,223.374,,
,234.442,,
,249.395,,
,290.484,,
,289.042,,
,257.965,,
,350.908,,
,312.668,,
,244.156,,
,255.301,,
,330.208,,
,289.206,,
,311.393,,
,290.522,,
,287.845,,
,345.041,,
,283.253,,
,252.869,,
,312.319,,
,349.979,,
,184.848,,
,223.240,,
,264.311,,
,222.287,,
,244.258,,
,348.481,,
,253.237,,
,276.933,,
,266.862,,
,203.255,,
,208.184,,
,232.112,,
,240.206,,
,215.350,,
,221.461,,
,204.373,,
,217.343,,
,171.910,,
,179.879,,
,151.722,,
,134.114,,
,173.143,,
,163.006,,
,151.613,,
,130.674,,
,174.660,,
,246.134,,
,167.708,,
,193.691,,
,159.025,,
,153.737,,
,163.177,,
,90.777,,
,64.056,,
,88.026,,
,110.529,,
,156.300,,
,208.691,,
,135.719,,
,129.598,,
,130.608,,
,162.679,,
,225.565,,
,189.279,,
,154.418,,
,123.931,,
,73.314,,
,114.765,,
,121.115,,
,137.006,,
,113.760,,
,108.443,,
,140.310,,
,123.649,,
,100.446,,
,91.016,,
,62.475,,
,113.820,,
,69.333,,
,58.509,,
,62.367,,
,92.852,,
,106.443,,
,96.557,,
,95.055,,
,81.341,,
,93.098,,
,90.606,,
,81.271,,
,76.866,,
,89.643,,
,52.926,,
,66.269,,
,50.226,,
,71.403,,
,80.707,,
,46.607,,
,79.548,,
,74.734,,
,57.827,,
,78.205,,
,45.339,,
,90.033,,
,79.195,,
,66.959,,
,96.362,,
,71.887,,
,77.403,,
,43.112,,
,57.501,,
,44.567,,
,20.912,,
,34.507,,
,60.533,,
,47.938,,
,100.585,,
,65.480,,
,84.905,,
,35.843,,
,74.015,,
,41.862,,
,77.346,,
,80.405,,
,101.101,,
,48.794,,
,69.127,,
,63.977,,
,47.923,,
,29.090,,
,47.075,,
,54.991,,
,65.203,,
,70.043,,
,74.200,,
,73.746,,
,70.188,,
,56.202,,
,52.063,,
,71.298,,
,77.896,,
,53.382,,
,66.576,,
,48.453,,
,54.708,,
,41.409,,
,20.651,,
,21.157,,
,55.634,,
,65.512,,
,53.168,,
,61.475,,
,26.394,,
,53.076,,
,34.983,,
,75.165,,
,29.084,,
,42.360,,
,67.373,,
,47.433,,
,60.738,,
,57.185,,
,67.293,,
,41.571,,
,22.435,,
,76.043,,
,76.251,,
,68.865,,
,67.669,,
,84.039,,
,76.894,,
,125.767,,
,96.968,,
,77.178,,
,100.941,,
,93.655,,
,49.667,,
,71.840,,
,767.407,,
,735.281,,
,674.142,,
,809.766,,
,781.162,,
,973.716,,
,1060.962,,
,972.325,,
,982.028,,
,913.669,,
,935.371,,
,810.865,,
,779.311,,
,649.051,,
,637.581,,
,695.907,,
,687.277,,
,719.147,,
,748.612,,
,746.210,,
,722.217,,
,754.769,,
,913.866,,
,849.783,,
,845.428,,
,733.782,,
,933.289,,
,999.107,,
,854.537,,
,757.556,,
,758.265,,
,797.659,,
,784.122,,
,686.232,,
,721.309,,
,656.203,,
,709.348,,
,745.812,,
,824.035,,
,1290.700,,
,1853.964,,
,1840.722,,
,1743.566,,
,1833.340,,
,1597.845,,
,1666.291,,
,1500.837,,
,1294.258,,
,1132.953,,
,1003.305,,
,862.691,,
,923.566,,
,950.824,,
,1029.176,,
,973.915,,
,1065.639,,
,893.715,,
,889.318,,
,905.872,,
,782.527,,
,815.802,,
,895.970,,
,846.490,,
,601.070,,
,629.539,,
,681.319,,
,773.654,,
,592.132,,
,682.696,,
,705.602,,
,657.136,,
,647.808,,
,762.390,,
,762.952,,
,812.560,,
,763.817,,
,861.548,,
,758.364,,
,669.122,,
,612.573,,
,782.279,,
,718.285,,
,674.703,,
,645.500,,
,672.287,,
,783.647,,
,777.010,,
,750.611,,
,718.790,,
,677.062,,
,647.758,,
,680.922,,
,492.906,,
,519.522,,
,638.875,,
,601.743,,
,536.693,,
,607.302,,
,590.091,,
,532.202,,
,551.534,,
,478.472,,
,491.388,,
,632.851,,
,771.333,,
,566.105,,
,635.745,,
,699.356,,
,737.002,,
,771.164,,
,634.940,,
,636.645,,
,575.997,,
,498.288,,
,504.529,,
,430.982,,
,531.733,,
,422.773,,
,386.457,,
,371.571,,
,434.298,,
,410.568,,
,446.080,,
,383.993,,
,396.351,,
,418.466,,
,420.363,,
,502.627,,
,537.990,,
,684.823,,
,848.551,,
,906.309,,
,933.134,,
,1149.079,,
,1143.241,,
,981.405,,
,805.591,,
,693.715,,
,861.046,,
,747.292,,
,757.266,,
,699.767,,
,701.865,,
,728.811,,
,456.118,,
,548.857,,
,472.047,,
,439.860,,
,590.871,,
,597.153,,
,492.665,,
,444.956,,
,371.931,,
,410.799,,
,398.368,,
,407.371,,
,428.737,,
,337.665,,
,362.815,,
,378.853,,
,279.541,,
,321.845,,
,283.040,,
,298.095,,
,326.502,,
,307.246,,
,323.927,,
,317.442,,
,345.420,,
,361.031,,
,319.876,,
,265.056,,
,308.633,,
,367.150,,
,348.743,,
,337.668,,
,288.902,,
,266.753,,
,309.666,,
,267.071,,
,216.791,,
,271.387,,
,281.037,,
,297.636,,
,226.768,,
,302.974,,
,294.151,,
,351.460,,
,286.865,,
,277.345,,
,340.571,,
,362.637,,
,247.787,,
,298.038,,
,264.164,,
,223.177,,
,296.326,,
,306.750,,
,386.931,,
,317.219,,
,239.946,,
,231.186,,
,218.318,,
,240.204,,
,238.800,,
,237.522,,
,177.925,,
,285.507,,
,230.055,,
,226.904,,
,252.618,,
,212.739,,
,184.432,,
,242.203,,
,175.189,,
,160.827,,
,170.195,,
,155.414,,
,165.362,,
,178.276,,
,182.962,,
,120.088,,
,87.536,,
,137.639,,
,159.625,,
,114.783,,
,114.212,,
,131.700,,
,141.149,,
,88.021,,
,107.590,,
,148.132,,
,161.162,,
,173.177,,
,176.979,,
,138.275,,
,112.674,,
,126.806,,
,188.555,,
,207.491,,
,196.254,,
,183.303,,
,185.758,,
,126.891,,
,101.344,,
,98.589,,
,102.524,,
,166.513,,
,144.045,,
,165.264,,
,124.359,,
,125.525,,
,121.633,,
,145.367,,
,189.492,,
,119.197,,
,146.133,,
,140.598,,
,90.252,,
,140.594,,
,108.420,,
,89.145,,
,117.231,,
,111.631,,
,85.609,,
,94.802,,
,90.129,,
,91.142,,
,63.717,,
,104.986,,
,64.039,,
,74.973,,
,88.738,,
,74.959,,
,57.523,,
,89.129,,
,74.096,,
,80.939,,
,77.344,,
,103.449,,
,97.179,,
,52.697,,
,81.146,,
,102.386,,
,118.253,,
,73.835,,
,65.651,,
,34.408,,
,65.921,,
,47.996,,
,51.644,,
,58.193,,
,102.386,,
,46.454,,
,64.299,,
,63.179,,
,55.618,,
,19.195,,
,81.211,,
,45.700,,
,56.110,,
,68.401,,
,28.360,,
,40.059,,
,10.674,,
,22.858,,
,68.637,,
,80.446,,
,68.828,,
,63.107,,
,40.807,,
,38.816,,
,63.332,,
,50.716,,
,81.176,,
,125.241,,
,92.529,,
,57.763,,
,72.285,,
,53.349,,
,101.880,,
,91.078,,
,39.258,,
,23.714,,
,54.167,,
,72.760,,
,47.979,,
,42.226,,
,57.549,,
,94.676,,
,69.644,,
,48.511,,
,61.392,,
,25.020,,
,52.559,,
,80.910,,
,42.212,,
,64.030,,
,85.430,,
,29.422,,
,80.186,,
,55.868,,
,57.999,,
,67.701,,
,90.973,,
,55.643,,
,100.003,,
,46.263,,
,54.864,,
,63.393,,
,76.803,,
,62.966,,
,61.630,,
,74.315,,
,45.495,,
,741.976,,
,764.600,,
,680.227,,
,668.910,,
,722.223,,
,783.037,,
,947.585,,
,1046.655,,
,987.984,,
,961.793,,
,824.517,,
,731.927,,
,670.610,,
,546.848,,
,602.759,,
,563.677,,
,770.093,,
,732.844,,
,772.516,,
,712.031,,
,784.041,,
,955.389,,
,1121.890,,
,977.523,,
,836.131,,
,933.829,,
,873.120,,
,792.934,,
,705.894,,
,761.262,,
,810.676,,
,748.239,,
,856.901,,
,820.378,,
,708.090,,
,665.131,,
,788.756,,
,810.558,,
,934.340,,
,1250.300,,
,1550.353,,
,1667.664,,
,1441.993,,
,1479.526,,
,1357.481,,
,1306.260,,
,1435.632,,
,1226.377,,
,1015.436,,
,952.382,,
,794.054,,
,741.534,,
,836.343,,
,1000.630,,
,938.652,,
,845.384,,
,700.970,,
,843.049,,
,787.780,,
,830.797,,
,693.379,,
,685.456,,
,669.776,,
,683.508,,
,716.122,,
,656.170,,
,701.846,,
,670.106,,
,625.547,,
,703.540,,
,707.036,,
,679.538,,
,861.225,,
,927.481,,
,980.027,,
,802.447,,
,829.501,,
,827.026,,
,914.115,,
,755.864,,
,733.701,,
,607.862,,
,699.227,,
,598.099,,
,616.736,,
,689.516,,
,629.941,,
,566.041,,
,570.663,,
,691.840,,
,681.215,,
,694.332,,
,499.281,,
,538.074,,
,401.014,,
,598.749,,
,495.652,,
,485.353,,
,407.893,,
,533.232,,
,507.179,,
,436.398,,
,524.659,,
,635.387,,
,535.213,,
,609.029,,
,597.808,,
,573.017,,
,782.609,,
,694.799,,
,648.903,,
,622.945,,
,597.879,,
,571.626,,
,487.175,,
,414.046,,
,526.511,,
,495.067,,
,433.061,,
,430.887,,
,457.792,,
,351.319,,
,296.166,,
,375.088,,
,446.045,,
,402.662,,
,460.294,,
,419.207,,
,455.930,,
,510.203,,
,878.688,,
,764.674,,
,875.974,,
,930.704,,
,980.618,,
,1057.763,,
,901.248,,
,858.572,,
,894.102,,
,803.902,,
,760.915,,
,700.484,,
,502.156,,
,482.154,,
,643.530,,
,599.591,,
,567.713,,
,647.154,,
,649.559,,
,538.300,,
,498.698,,
,444.978,,
,400.437,,
,353.333,,
,398.780,,
,334.504,,
,283.410,,
,323.316,,
,445.225,,
,338.746,,
,361.721,,
,388.076,,
,282.145,,
,285.154,,
,259.448,,
,254.026,,
,348.605,,
,369.610,,
,328.899,,
,287.088,,
,301.001,,
,248.121,,
,242.828,,
,321.200,,
,267.984,,
,255.512,,
,203.581,,
,209.301,,
,249.033,,
,263.607,,
,266.734,,
,197.646,,
,234.683,,
,238.009,,
,280.683,,
,227.540,,
,296.103,,
,291.770,,
,226.766,,
,278.265,,
,310.052,,
,331.826,,
,286.384,,
,334.635,,
,310.378,,
,285.559,,
,191.095,,
,259.106,,
,274.517,,
,255.887,,
,221.731,,
,287.547,,
,237.120,,
,296.625,,
,280.486,,
,340.590,,
,316.336,,
,288.367,,
,181.029,,
,243.304,,
,223.256,,
,196.254,,
,215.880,,
,179.432,,
,238.200,,
,196.432,,
,144.647,,
,183.624,,
,192.201,,
,167.723,,
,186.047,,
,170.499,,
,158.062,,
,151.431,,
,135.464,,
,118.925,,
,137.545,,
,154.320,,
,134.061,,
,112.268,,
,137.382,,
,158.929,,
,167.839,,
,166.844,,
,216.839,,
,218.020,,
,191.388,,
,196.846,,
,153.474,,
,201.772,,
,181.979,,
,132.442,,
,121.850,,
,122.127,,
,72.221,,
,93.812,,
,96.313,,
,134.647,,
,46.631,,
,100.538,,
,93.871,,
,95.697,,
,113.040,,
,96.513,,
,98.134,,
,133.015,,
,146.907,,
,152.299,,
,138.213,,
,148.169,,
,126.046,,
,121.406,,
,132.601,,
,126.820,,
,133.223,,
,111.186,,
,93.716,,
,81.478,,
,97.154,,
,121.000,,
,117.659,,
,94.252,,
,125.298,,
,88.688,,
,58.776,,
,63.148,,
,79.608,,
,58.219,,
,77.195,,
,80.203,,
,58.356,,
,47.263,,
,103.637,,
,121.227,,
,100.320,,
,104.510,,
,85.198,,
,118.893,,
,102.100,,
,67.014,,
,104.483,,
,96.651,,
,85.348,,
,52.008,,
,77.956,,
,124.690,,
,71.237,,
,51.484,,
,32.069,,
,49.827,,
,64.069,,
,44.220,,
,74.376,,
,70.402,,
,95.354,,
,93.019,,
,41.654,,
,16.827,,
,26.108,,
,74.257,,
,56.612,,
,89.620,,
,98.940,,
,81.394,,
,56.612,,
,58.255,,
,81.310,,
,64.451,,
,105.473,,
,56.092,,
,83.034,,
,53.650,,
,82.122,,
,63.361,,
,44.660,,
,52.460,,
,63.013,,
,73.172,,
,61.125,,
,96.770,,
,75.577,,
,68.807,,
,112.883,,
,60.040,,
,58.101,,
,55.073,,
,48.528,,
,74.085,,
,46.611,,
,70.141,,
,49.342,,
,106.495,,
,46.299,,
,67.731,,
,78.233,,
,63.065,,
,120.519,,
,162.116,,
,137.320,,
,43.180,,
,22.890,,
,80.670,,
,55.652,,
,130.790,,
,84.724,,
,665.676,,
,595.620,,
,644.578,,
,727.777,,
,799.771,,
,750.655,,
,916.378,,
,1004.062,,
,971.748,,
,946.918,,
,780.996,,
,748.898,,
,808.988,,
,717.499,,
,747.624,,
,776.564,,
,821.102,,
,665.243,,
,594.621,,
,648.851,,
,664.481,,
,674.936,,
,785.024,,
,929.780,,
,879.546,,
,751.231,,
,811.987,,
,826.115,,
,836.952,,
,733.720,,
,768.151,,
,753.561,,
,773.463,,
,760.781,,
,742.952,,
,688.948,,
,776.815,,
,787.418,,
,824.684,,
,1158.121,,
,1582.102,,
,1695.409,,
,1581.157,,
,1613.223,,
,1535.748,,
,1344.302,,
,1356.663,,
,1064.618,,
,1115.268,,
,915.818,,
,869.479,,
,823.549,,
,938.562,,
,960.896,,
,973.880,,
,808.917,,
,706.737,,
,776.911,,
,881.097,,
,774.044,,
,810.154,,
,717.693,,
,848.461,,
,815.903,,
,738.022,,
,774.399,,
,700.449,,
,656.604,,
,657.427,,
,703.923,,
,600.887,,
,744.199,,
,725.041,,
,754.499,,
,805.044,,
,815.824,,
,710.816,,
,840.791,,
,769.278,,
,805.273,,
,726.975,,
,738.923,,
,667.832,,
,664.705,,
,701.139,,
,725.260,,
,624.890,,
,785.828,,
,718.260,,
,737.551,,
,689.287,,
,624.456,,
,631.605,,
,530.925,,
,517.823,,
,514.235,,
,527.879,,
,594.432,,
,522.745,,
,524.936,,
,540.995,,
,463.484,,
,382.070,,
,506.429,,
,506.051,,
,692.847,,
,647.709,,
,612.780,,
,786.680,,
,656.854,,
,600.220,,
,737.705,,
,626.342,,
,638.849,,
,391.115,,
,390.535,,
,488.687,,
,408.988,,
,446.031,,
,389.385,,
,412.360,,
,395.420,,
,524.267,,
,380.108,,
,329.318,,
,432.060,,
,425.495,,
,482.638,,
,553.409,,
,664.582,,
,651.927,,
,843.968,,
,994.010,,
,996.361,,
,1157.116,,
,1067.756,,
,915.327,,
,703.454,,
,806.973,,
,802.366,,
,781.616,,
,710.306,,
,566.601,,
,502.788,,
,637.283,,
,477.787,,
,513.500,,
,613.225,,
,554.512,,
,470.373,,
,417.506,,
,448.364,,
,390.934,,
,406.834,,
,348.877,,
,354.376,,
,297.765,,
,333.246,,
,341.396,,
,283.849,,
,359.684,,
,248.371,,
,295.960,,
,411.295,,
